trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
115,4,,Fixation,,3.935957670211792,,,fixation,5.0,run_end,4.069058895111084,310.7315368652344,0.0,2.034529447555542,hidden,312.76605224609375,0.0,2.034529447555542,fixation,0.0
116,5,,Fixation,,3.935957670211792,,,fixation,10.0,run_start,2.4203120470046997,0.0,0.0,1.4155033826828003,hidden,1.4155033826828003,0.0,1.0048086643218994,fixation,0.0
117,5,1.0,Medium,1_0.571_0.408.png,3.935957670211792,0.562,0.399,,,,6.4056923389434814,6.356269836425781,1.0,0.9728915691375732,hidden,8.329161643981934,2.0,1.4328007698059082,fixation,1.0
118,5,11.0,Congruent,11_0.000_0.612.png,3.935957670211792,0.0,0.622,,,,6.904166758060455,16.697919845581055,1.0,0.8696373105049133,hidden,18.567556381225586,2.0,2.034529447555542,fixation,1.0
119,5,3.0,Incongruent,3_0.347_0.592.png,3.935957670211792,0.351,0.583,,,,7.646040201187134,27.538043975830078,1.0,2.034529447555542,hidden,30.572572708129883,2.0,1.6115107536315918,fixation,1.0
120,5,2.0,Incongruent,2_0.592_0.184.png,3.562696695327759,0.587,0.179,,,,7.8090983629226685,39.12004089355469,1.0,2.034529447555542,hidden,42.154571533203125,2.0,1.7745689153671265,fixation,1.0
121,5,9.0,Medium,9_0.000_0.082.png,3.935957670211792,0.0,0.087,,,,7.484750986099243,50.49183654785156,1.0,2.034529447555542,hidden,53.5263671875,2.0,1.4502215385437012,fixation,1.0
122,5,3.0,Incongruent,3_0.204_0.367.png,3.935957670211792,0.209,0.357,,,,7.683877348899841,61.91254425048828,1.0,2.034529447555542,hidden,64.94707489013672,2.0,1.6493479013442993,fixation,1.0
123,5,1.0,Medium,1_0.735_0.449.png,3.935957670211792,0.727,0.445,,,,6.103579640388489,73.53237915039062,1.0,0.9288210868835449,hidden,75.4612045288086,2.0,1.1747585535049438,fixation,1.0
124,5,18.0,Incongruent,18_0.571_0.286.png,3.4091436862945557,0.571,0.287,,,,6.302103042602539,83.57191467285156,1.0,1.0823547840118408,hidden,85.6542739868164,2.0,1.2197482585906982,fixation,1.0
125,5,11.0,Congruent,11_0.143_0.776.png,3.935957670211792,0.152,0.775,,,,7.8643211126327515,93.28316497802734,1.0,2.034529447555542,hidden,96.31769561767578,2.0,1.8297916650772095,fixation,1.0
126,5,3.0,Incongruent,3_0.551_0.367.png,3.004351854324341,0.558,0.357,,,,7.15722119808197,105.08344268798828,1.0,1.208522081375122,hidden,107.2919692993164,2.0,1.9486991167068481,fixation,1.0
