var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter,best_stage1_obj
2378,1,1023.2374007582255,1023.2374007582255,1023.2374007582255,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2378_iter0000_d002378.csv,0,1023.2374007582255
884,1,1023.246891979905,1023.246891979905,1023.246891979905,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0884_iter0000_d000884.csv,0,1023.246891979905
2210,1,1023.2473386516957,1023.2473386516957,1023.2473386516957,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2210_iter0000_d002210.csv,0,1023.2473386516957
2398,1,1023.249311832609,1023.249311832609,1023.249311832609,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2398_iter0000_d002398.csv,0,1023.249311832609
851,1,1023.261084583609,1023.261084583609,1023.261084583609,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0851_iter0000_d000851.csv,0,1023.261084583609
1426,1,1023.2631427062859,1023.2631427062859,1023.2631427062859,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1426_iter0000_d001426.csv,0,1023.2631427062859
877,1,1023.2666398450821,1023.2666398450821,1023.2666398450821,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0877_iter0000_d000877.csv,0,1023.2666398450821
872,1,1023.267708032962,1023.267708032962,1023.267708032962,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0872_iter0000_d000872.csv,0,1023.267708032962
1043,1,1023.2707130209049,1023.2707130209049,1023.2707130209049,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1043_iter0000_d001043.csv,0,1023.2707130209049
976,1,1023.280682234974,1023.280682234974,1023.280682234974,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0976_iter0000_d000976.csv,0,1023.280682234974
1374,1,1023.2839197408546,1023.2839197408546,1023.2839197408546,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1374_iter0000_d001374.csv,0,1023.2839197408546
1400,1,1023.2842123836697,1023.2842123836697,1023.2842123836697,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1400_iter0000_d001400.csv,0,1023.2842123836697
1048,1,1023.2851088704444,1023.2851088704444,1023.2851088704444,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1048_iter0000_d001048.csv,0,1023.2851088704444
2086,1,1023.2883313451716,1023.2883313451716,1023.2883313451716,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2086_iter0000_d002086.csv,0,1023.2883313451716
1319,1,1023.2888361044504,1023.2888361044504,1023.2888361044504,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1319_iter0000_d001319.csv,0,1023.2888361044504
2278,1,1023.2897131869947,1023.2897131869947,1023.2897131869947,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2278_iter0000_d002278.csv,0,1023.2897131869947
1053,1,1023.2955041756338,1023.2955041756338,1023.2955041756338,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1053_iter0000_d001053.csv,0,1023.2955041756338
2120,1,1023.296441513123,1023.296441513123,1023.296441513123,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2120_iter0000_d002120.csv,0,1023.296441513123
1332,1,1023.2971671288418,1023.2971671288418,1023.2971671288418,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1332_iter0000_d001332.csv,0,1023.2971671288418
1328,1,1023.2994763367157,1023.2994763367157,1023.2994763367157,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1328_iter0000_d001328.csv,0,1023.2994763367157
2088,1,1023.3069129614234,1023.3069129614234,1023.3069129614234,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2088_iter0000_d002088.csv,0,1023.3069129614234
1322,1,1023.3078224769739,1023.3078224769739,1023.3078224769739,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1322_iter0000_d001322.csv,0,1023.3078224769739
668,1,1023.3137154742187,1023.3137154742187,1023.3137154742187,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0668_iter0000_d000668.csv,0,1023.3137154742187
1437,1,1023.3157673195352,1023.3157673195352,1023.3157673195352,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1437_iter0000_d001437.csv,0,1023.3157673195352
1960,1,1023.3170073054412,1023.3170073054412,1023.3170073054412,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1960_iter0000_d001960.csv,0,1023.3170073054412
444,1,1023.3263191631808,1023.3263191631808,1023.3263191631808,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0444_iter0000_d000444.csv,0,1023.3263191631808
725,1,1023.331334996212,1023.331334996212,1023.331334996212,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0725_iter0000_d000725.csv,0,1023.331334996212
985,1,1023.3321934851787,1023.3321934851787,1023.3321934851787,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0985_iter0000_d000985.csv,0,1023.3321934851787
556,1,1023.3343058822069,1023.3343058822069,1023.3343058822069,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0556_iter0000_d000556.csv,0,1023.3343058822069
2015,1,1023.3391146306132,1023.3391146306132,1023.3391146306132,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2015_iter0000_d002015.csv,0,1023.3391146306132
2194,1,1023.341042610877,1023.341042610877,1023.341042610877,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2194_iter0000_d002194.csv,0,1023.341042610877
1640,1,1023.3460886281724,1023.3460886281724,1023.3460886281724,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1640_iter0000_d001640.csv,0,1023.3460886281724
457,1,1023.3469368167607,1023.3469368167607,1023.3469368167607,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0457_iter0000_d000457.csv,0,1023.3469368167607
1077,1,1023.3512537903862,1023.3512537903862,1023.3512537903862,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1077_iter0000_d001077.csv,0,1023.3512537903862
1540,1,1023.351806719007,1023.351806719007,1023.351806719007,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1540_iter0000_d001540.csv,0,1023.351806719007
1152,1,1023.3528210968457,1023.3528210968457,1023.3528210968457,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1152_iter0000_d001152.csv,0,1023.3528210968457
1031,1,1023.356867892079,1023.356867892079,1023.356867892079,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1031_iter0000_d001031.csv,0,1023.356867892079
1617,1,1023.3586774261947,1023.3586774261947,1023.3586774261947,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1617_iter0000_d001617.csv,0,1023.3586774261947
1856,1,1023.3609524138799,1023.3609524138799,1023.3609524138799,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1856_iter0000_d001856.csv,0,1023.3609524138799
1231,1,1023.3697482645529,1023.3697482645529,1023.3697482645529,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1231_iter0000_d001231.csv,0,1023.3697482645529
1626,1,1023.3697505901388,1023.3697505901388,1023.3697505901388,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1626_iter0000_d001626.csv,0,1023.3697505901388
1655,1,1023.371785014313,1023.371785014313,1023.371785014313,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1655_iter0000_d001655.csv,0,1023.371785014313
2147,1,1023.372146636874,1023.372146636874,1023.372146636874,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2147_iter0000_d002147.csv,0,1023.372146636874
1500,1,1023.3721499662132,1023.3721499662132,1023.3721499662132,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1500_iter0000_d001500.csv,0,1023.3721499662132
1127,1,1023.3769465093251,1023.3769465093251,1023.3769465093251,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1127_iter0000_d001127.csv,0,1023.3769465093251
1293,1,1023.3780572522717,1023.3780572522717,1023.3780572522717,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1293_iter0000_d001293.csv,0,1023.3780572522717
1781,1,1023.3784098147682,1023.3784098147682,1023.3784098147682,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1781_iter0000_d001781.csv,0,1023.3784098147682
430,1,1023.3850751864227,1023.3850751864227,1023.3850751864227,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0430_iter0000_d000430.csv,0,1023.3850751864227
359,1,1023.3877031763469,1023.3877031763469,1023.3877031763469,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0359_iter0000_d000359.csv,0,1023.3877031763469
344,1,1023.3931879963255,1023.3931879963255,1023.3931879963255,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0344_iter0000_d000344.csv,0,1023.3931879963255
1325,1,1023.3961929919839,1023.3961929919839,1023.3961929919839,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1325_iter0000_d001325.csv,0,1023.3961929919839
1366,1,1023.4051621872334,1023.4051621872334,1023.4051621872334,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1366_iter0000_d001366.csv,0,1023.4051621872334
320,1,1023.4060692000087,1023.4060692000087,1023.4060692000087,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0320_iter0000_d000320.csv,0,1023.4060692000087
1885,1,1023.4132689672433,1023.4132689672433,1023.4132689672433,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1885_iter0000_d001885.csv,0,1023.4132689672433
727,1,1023.4166906813164,1023.4166906813164,1023.4166906813164,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0727_iter0000_d000727.csv,0,1023.4166906813164
685,1,1023.4182289334137,1023.4182289334137,1023.4182289334137,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0685_iter0000_d000685.csv,0,1023.4182289334137
1860,1,1023.4201272510436,1023.4201272510436,1023.4201272510436,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1860_iter0000_d001860.csv,0,1023.4201272510436
10,1,1023.4211369603116,1023.4211369603116,1023.4211369603116,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0010_iter0000_d000010.csv,0,1023.4211369603116
300,1,1023.4273863539626,1023.4273863539626,1023.4273863539626,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0300_iter0000_d000300.csv,0,1023.4273863539626
195,1,1023.4287195461559,1023.4287195461559,1023.4287195461559,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0195_iter0000_d000195.csv,0,1023.4287195461559
282,1,1023.4367627351943,1023.4367627351943,1023.4367627351943,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0282_iter0000_d000282.csv,0,1023.4367627351943
164,1,1023.4498489171241,1023.4498489171241,1023.4498489171241,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0164_iter0000_d000164.csv,0,1023.4498489171241
2098,1,1023.9190074083709,1023.9190074083709,1023.9190074083709,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2098_iter0000_d002098.csv,0,1023.9190074083709
2137,1,1023.9876425157125,1023.9876425157125,1023.9876425157125,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2137_iter0000_d002137.csv,0,1023.9876425157125
1144,1,1024.0025350335593,1024.0025350335593,1024.0025350335593,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1144_iter0000_d001144.csv,0,1024.0025350335593
1151,1,1024.0056245213711,1024.0056245213711,1024.0056245213711,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1151_iter0000_d001151.csv,0,1024.0056245213711
878,1,1024.0497657357082,1024.0497657357082,1024.0497657357082,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0878_iter0000_d000878.csv,0,1024.0497657357082
898,1,1024.0552397304918,1024.0552397304918,1024.0552397304918,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0898_iter0000_d000898.csv,0,1024.0552397304918
1692,1,1024.0690144542555,1024.0690144542555,1024.0690144542555,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1692_iter0000_d001692.csv,0,1024.0690144542555
819,1,1024.08326124264,1024.08326124264,1024.08326124264,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0819_iter0000_d000819.csv,0,1024.08326124264
1735,1,1024.0834985479557,1024.0834985479557,1024.0834985479557,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1735_iter0000_d001735.csv,0,1024.0834985479557
1727,1,1024.087612032289,1024.087612032289,1024.087612032289,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1727_iter0000_d001727.csv,0,1024.087612032289
2101,1,1024.0903021568108,1024.0903021568108,1024.0903021568108,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2101_iter0000_d002101.csv,0,1024.0903021568108
847,1,1024.0962914951665,1024.0962914951665,1024.0962914951665,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0847_iter0000_d000847.csv,0,1024.0962914951665
1654,1,1024.1007563912085,1024.1007563912085,1024.1007563912085,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1654_iter0000_d001654.csv,0,1024.1007563912085
1346,1,1024.1013455160626,1024.1013455160626,1024.1013455160626,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1346_iter0000_d001346.csv,0,1024.1013455160626
1137,1,1024.102017915376,1024.102017915376,1024.102017915376,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1137_iter0000_d001137.csv,0,1024.102017915376
1756,1,1024.102213367654,1024.102213367654,1024.102213367654,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1756_iter0000_d001756.csv,0,1024.102213367654
959,1,1024.1047484338767,1024.1047484338767,1024.1047484338767,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0959_iter0000_d000959.csv,0,1024.1047484338767
1271,1,1024.108760649095,1024.108760649095,1024.108760649095,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1271_iter0000_d001271.csv,0,1024.108760649095
933,1,1024.1113931777613,1024.1113931777613,1024.1113931777613,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0933_iter0000_d000933.csv,0,1024.1113931777613
1842,1,1024.1155090235566,1024.1155090235566,1024.1155090235566,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1842_iter0000_d001842.csv,0,1024.1155090235566
645,1,1024.1195787958297,1024.1195787958297,1024.1195787958297,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0645_iter0000_d000645.csv,0,1024.1195787958297
2016,1,1024.1227502247739,1024.1227502247739,1024.1227502247739,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2016_iter0000_d002016.csv,0,1024.1227502247739
1979,1,1024.1227579427564,1024.1227579427564,1024.1227579427564,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1979_iter0000_d001979.csv,0,1024.1227579427564
1246,1,1024.1237713714986,1024.1237713714986,1024.1237713714986,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1246_iter0000_d001246.csv,0,1024.1237713714986
2170,1,1024.1270343621472,1024.1270343621472,1024.1270343621472,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2170_iter0000_d002170.csv,0,1024.1270343621472
1279,1,1024.1301176867269,1024.1301176867269,1024.1301176867269,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1279_iter0000_d001279.csv,0,1024.1301176867269
2172,1,1024.1326459606146,1024.1326459606146,1024.1326459606146,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2172_iter0000_d002172.csv,0,1024.1326459606146
1677,1,1024.1358121259932,1024.1358121259932,1024.1358121259932,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1677_iter0000_d001677.csv,0,1024.1358121259932
1706,1,1024.1402597845652,1024.1402597845652,1024.1402597845652,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1706_iter0000_d001706.csv,0,1024.1402597845652
504,1,1024.148631100419,1024.148631100419,1024.148631100419,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0504_iter0000_d000504.csv,0,1024.148631100419
1878,1,1024.1513026682765,1024.1513026682765,1024.1513026682765,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1878_iter0000_d001878.csv,0,1024.1513026682765
2206,1,1024.1537255647208,1024.1537255647208,1024.1537255647208,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2206_iter0000_d002206.csv,0,1024.1537255647208
800,1,1024.1601507898986,1024.1601507898986,1024.1601507898986,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0800_iter0000_d000800.csv,0,1024.1601507898986
2100,1,1024.161236115207,1024.161236115207,1024.161236115207,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2100_iter0000_d002100.csv,0,1024.161236115207
837,1,1024.161507329297,1024.161507329297,1024.161507329297,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0837_iter0000_d000837.csv,0,1024.161507329297
508,1,1024.1628284737444,1024.1628284737444,1024.1628284737444,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0508_iter0000_d000508.csv,0,1024.1628284737444
455,1,1024.1663229705487,1024.1663229705487,1024.1663229705487,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0455_iter0000_d000455.csv,0,1024.1663229705487
758,1,1024.171048413622,1024.171048413622,1024.171048413622,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0758_iter0000_d000758.csv,0,1024.171048413622
1287,1,1024.1747170123851,1024.1747170123851,1024.1747170123851,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1287_iter0000_d001287.csv,0,1024.1747170123851
722,1,1024.1757806161324,1024.1757806161324,1024.1757806161324,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0722_iter0000_d000722.csv,0,1024.1757806161324
476,1,1024.1773203412815,1024.1773203412815,1024.1773203412815,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0476_iter0000_d000476.csv,0,1024.1773203412815
724,1,1024.1803538230702,1024.1803538230702,1024.1803538230702,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0724_iter0000_d000724.csv,0,1024.1803538230702
1666,1,1024.1868921360742,1024.1868921360742,1024.1868921360742,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1666_iter0000_d001666.csv,0,1024.1868921360742
688,1,1024.188661955166,1024.188661955166,1024.188661955166,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0688_iter0000_d000688.csv,0,1024.188661955166
1492,1,1024.19073772665,1024.19073772665,1024.19073772665,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1492_iter0000_d001492.csv,0,1024.19073772665
1126,1,1024.1917192617648,1024.1917192617648,1024.1917192617648,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1126_iter0000_d001126.csv,0,1024.1917192617648
1395,1,1024.1937673219586,1024.1937673219586,1024.1937673219586,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1395_iter0000_d001395.csv,0,1024.1937673219586
1702,1,1024.2002750127288,1024.2002750127288,1024.2002750127288,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1702_iter0000_d001702.csv,0,1024.2002750127288
1302,1,1024.2040747810274,1024.2040747810274,1024.2040747810274,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1302_iter0000_d001302.csv,0,1024.2040747810274
762,1,1024.20540857256,1024.20540857256,1024.20540857256,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0762_iter0000_d000762.csv,0,1024.20540857256
2376,1,1024.2070645097392,1024.2070645097392,1024.2070645097392,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2376_iter0000_d002376.csv,0,1024.2070645097392
729,1,1024.2083233569936,1024.2083233569936,1024.2083233569936,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0729_iter0000_d000729.csv,0,1024.2083233569936
1498,1,1024.2086171495066,1024.2086171495066,1024.2086171495066,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1498_iter0000_d001498.csv,0,1024.2086171495066
2336,1,1024.219582647655,1024.219582647655,1024.219582647655,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2336_iter0000_d002336.csv,0,1024.219582647655
1208,1,1024.2215137905982,1024.2215137905982,1024.2215137905982,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1208_iter0000_d001208.csv,0,1024.2215137905982
1771,1,1024.223207209107,1024.223207209107,1024.223207209107,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1771_iter0000_d001771.csv,0,1024.223207209107
64,1,1024.2244332674532,1024.2244332674532,1024.2244332674532,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0064_iter0000_d000064.csv,0,1024.2244332674532
698,1,1024.2271308769316,1024.2271308769316,1024.2271308769316,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0698_iter0000_d000698.csv,0,1024.2271308769316
1543,1,1024.2300605787132,1024.2300605787132,1024.2300605787132,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1543_iter0000_d001543.csv,0,1024.2300605787132
408,1,1024.2329228407,1024.2329228407,1024.2329228407,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0408_iter0000_d000408.csv,0,1024.2329228407
1350,1,1024.2361892129015,1024.2361892129015,1024.2361892129015,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1350_iter0000_d001350.csv,0,1024.2361892129015
785,1,1024.2362843438252,1024.2362843438252,1024.2362843438252,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0785_iter0000_d000785.csv,0,1024.2362843438252
438,1,1024.241068940444,1024.241068940444,1024.241068940444,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0438_iter0000_d000438.csv,0,1024.241068940444
191,1,1024.2547801256533,1024.2547801256533,1024.2547801256533,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0191_iter0000_d000191.csv,0,1024.2547801256533
323,1,1024.2582678996584,1024.2582678996584,1024.2582678996584,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0323_iter0000_d000323.csv,0,1024.2582678996584
319,1,1024.2615693905527,1024.2615693905527,1024.2615693905527,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0319_iter0000_d000319.csv,0,1024.2615693905527
335,1,1024.261942018988,1024.261942018988,1024.261942018988,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0335_iter0000_d000335.csv,0,1024.261942018988
730,1,1024.2625692931545,1024.2625692931545,1024.2625692931545,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0730_iter0000_d000730.csv,0,1024.2625692931545
234,1,1024.2646355387099,1024.2646355387099,1024.2646355387099,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0234_iter0000_d000234.csv,0,1024.2646355387099
2359,1,1024.6786963123973,1024.6786963123973,1024.6786963123973,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2359_iter0000_d002359.csv,0,1024.6786963123973
2245,1,1024.6788204653924,1024.6788204653924,1024.6788204653924,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2245_iter0000_d002245.csv,0,1024.6788204653924
2386,1,1024.7437137490338,1024.7437137490338,1024.7437137490338,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2386_iter0000_d002386.csv,0,1024.7437137490338
2315,1,1024.7889550768841,1024.7889550768841,1024.7889550768841,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2315_iter0000_d002315.csv,0,1024.7889550768841
1141,1,1024.8084615880123,1024.8084615880123,1024.8084615880123,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1141_iter0000_d001141.csv,0,1024.8084615880123
863,1,1024.82643405216,1024.82643405216,1024.82643405216,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0863_iter0000_d000863.csv,0,1024.82643405216
2002,1,1024.840364376925,1024.840364376925,1024.840364376925,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2002_iter0000_d002002.csv,0,1024.840364376925
963,1,1024.852821369114,1024.852821369114,1024.852821369114,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0963_iter0000_d000963.csv,0,1024.852821369114
890,1,1024.8831038698993,1024.8831038698993,1024.8831038698993,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0890_iter0000_d000890.csv,0,1024.8831038698993
913,1,1024.9050342214662,1024.9050342214662,1024.9050342214662,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0913_iter0000_d000913.csv,0,1024.9050342214662
1779,1,1024.906246211397,1024.906246211397,1024.906246211397,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1779_iter0000_d001779.csv,0,1024.906246211397
1155,1,1024.9079521829956,1024.9079521829956,1024.9079521829956,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1155_iter0000_d001155.csv,0,1024.9079521829956
1944,1,1024.9169030636742,1024.9169030636742,1024.9169030636742,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1944_iter0000_d001944.csv,0,1024.9169030636742
1193,1,1024.9210381004527,1024.9210381004527,1024.9210381004527,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1193_iter0000_d001193.csv,0,1024.9210381004527
1265,1,1024.9232739839942,1024.9232739839942,1024.9232739839942,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1265_iter0000_d001265.csv,0,1024.9232739839942
2083,1,1024.9297027422638,1024.9297027422638,1024.9297027422638,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2083_iter0000_d002083.csv,0,1024.9297027422638
1201,1,1024.9314409949127,1024.9314409949127,1024.9314409949127,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1201_iter0000_d001201.csv,0,1024.9314409949127
2276,1,1024.942705486055,1024.942705486055,1024.942705486055,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2276_iter0000_d002276.csv,0,1024.942705486055
1713,1,1024.9453412411485,1024.9453412411485,1024.9453412411485,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1713_iter0000_d001713.csv,0,1024.9453412411485
1820,1,1024.951210546594,1024.951210546594,1024.951210546594,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1820_iter0000_d001820.csv,0,1024.951210546594
1109,1,1024.9515730067521,1024.9515730067521,1024.9515730067521,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1109_iter0000_d001109.csv,0,1024.9515730067521
858,1,1024.9531165419808,1024.9531165419808,1024.9531165419808,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0858_iter0000_d000858.csv,0,1024.9531165419808
403,1,1024.9615777869963,1024.9615777869963,1024.9615777869963,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0403_iter0000_d000403.csv,0,1024.9615777869963
1933,1,1024.9617589561683,1024.9617589561683,1024.9617589561683,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1933_iter0000_d001933.csv,0,1024.9617589561683
578,1,1024.9687787116252,1024.9687787116252,1024.9687787116252,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0578_iter0000_d000578.csv,0,1024.9687787116252
1202,1,1024.9760548244524,1024.9760548244524,1024.9760548244524,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1202_iter0000_d001202.csv,0,1024.9760548244524
1722,1,1024.9771452645584,1024.9771452645584,1024.9771452645584,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1722_iter0000_d001722.csv,0,1024.9771452645584
498,1,1024.9818439594574,1024.9818439594574,1024.9818439594574,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0498_iter0000_d000498.csv,0,1024.9818439594574
1891,1,1024.9855310184223,1024.9855310184223,1024.9855310184223,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1891_iter0000_d001891.csv,0,1024.9855310184223
1497,1,1024.9887763521217,1024.9887763521217,1024.9887763521217,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1497_iter0000_d001497.csv,0,1024.9887763521217
1359,1,1024.9931005738101,1024.9931005738101,1024.9931005738101,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1359_iter0000_d001359.csv,0,1024.9931005738101
1716,1,1024.9933326453802,1024.9933326453802,1024.9933326453802,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1716_iter0000_d001716.csv,0,1024.9933326453802
2218,1,1024.9958946868674,1024.9958946868674,1024.9958946868674,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2218_iter0000_d002218.csv,0,1024.9958946868674
